handle,tweet,if_tsunami,datetime,day,month,year,time,if_alert_worthy
Sutopo_PN,"Timeline Pemilu 2019 dan timeline potensi bencana yang dapat menyertai selama 2019. Ancaman gempa, tsunami dan erupsi gunungapi dapat berlangsung sepanjang tahun. Dapat terjadi tiba-tiba.  Timeline Hoax pun juga dapat berlangsung sepanjang tahun. Waspadai hoax dan bencana.pic.twitter.com/1GzMd4cKR3",True,2019-01-06 23:22:00,6,Jan,2019,11:22 PM,0
Sutopo_PN,Nampak kolom erupsi Gunung Anak Krakatau pada 4/1/2018 pukul 14:21 WIB. Ringgi kolom abu teramati ± 2.000 m di atas puncak. Kolom abu condong ke arah utara dan timur laut. Suara berdentum. Status Siaga (level 3).pic.twitter.com/evT6z7GBzW,False,2019-01-04 00:02:00,4,Jan,2019,12:02 AM,0
Sutopo_PN,Telah terjadi erupsi G. Anak Krakatau pada 4/1/2019 pukul 09:39 WIB. Tinggi kolom abu teramati ± 1.500 m di atas puncak. Kolom abu putih hingga kelabu.  Saat ini G. Anak Krakatau Status Level III (Siaga). Masyarakat/wisatawan dilarang mendekati kawah dalam radius 5 km dari kawah.pic.twitter.com/QItgLUfQgo,False,2019-01-03 19:54:00,3,Jan,2019,7:54 PM,0
Sutopo_PN,"Gunung Anak Krakatau dari kejauhan terlihat meletus pada 3/1/2019 pukul 12.03 WIB. Tinggi kolom letusan sekitar 1.600m. Pola letusan hampir sama. Letusan melontarkan lava pijar, abu vulkanik, pasir. Selama 3/1/2019 terjadi letusan 37 kali. Masyarakat bisa pantau dari MAGMA PVMBG.pic.twitter.com/tkWdoJDZO2",False,2019-01-03 17:25:00,3,Jan,2019,5:25 PM,0
Sutopo_PN,"5) Tahun 1883, tiga gunung di Selat Sunda (G.Rakata, G.Danan. G.Perbuatan) meletus bersamaan. Letusanny besar dan menimbulkan tsunami besar setinggi 36 meter. Lalu gunungnya hilang. Lalu 1927 muncul Gunung Anak Krakatau (GAK). Tidak mungkin letusan GAK akan sama tahun 1883.pic.twitter.com/qOynKSd7ed",True,2019-01-03 12:57:00,3,Jan,2019,12:57 PM,0
Sutopo_PN,"4) Gunung Anak Krakatau tidak akan meletus seperti ibunya (Gunung Krakatau) tahun 1883. Jika ditemukan ada retakan saat ini. Itu wajar pada gunungapi pascaletusan. Percayakan pada PVMBG selaku otoritas pemantau gunungapi. Mereka punya alat, SDM,  ilmu dan pengalaman.pic.twitter.com/Vt8yQWZPE9",False,2019-01-03 12:39:00,3,Jan,2019,12:39 PM,0
Sutopo_PN,"3) Lihat grafik ini. Selalu ada jeda waktu istirahat beberap hari kemudian meletus beruntun dari Gunung Anak Krakatau. Jika ada letusan baru, itu sudah perilaku Gunung Anak Krakatau. PVMBG terus memantau aktivitas vulkanik GAK.pic.twitter.com/avC65huBVJ",False,2019-01-03 12:34:00,3,Jan,2019,12:34 PM,0
Sutopo_PN,2) Gunung Anak Krakatau tetap berstatus Siaga (level 3). Daerah berbahaya di dalam radius 5 km. Masyarakat dihimbau tenang dan meningkatkan kewaspadaan. Jalur pelayaran Merak - Bakaheuni aman. Tidak terpengaruh letusan.pic.twitter.com/HI4sjS0raW,False,2019-01-03 12:30:00,3,Jan,2019,12:30 PM,0
Sutopo_PN,"1) Hampir setiap hari Gunung Anak Krakatau meletus. Pada 3/1/2019 dari pukul 00.00 -24.00 WIB terjadi 37 kali letusan, 42 kali hembusan dan tremor menerus. Asap kawah bertekanan sedang-kuat, warna putih, kelabu dan hitam, intensitas tebal setinggi 2.000 meter dari puncak kawah.pic.twitter.com/Es89lYLJSK",False,2019-01-03 12:27:00,3,Jan,2019,12:27 PM,0
Sutopo_PN,"Luas landaan longsor di Cisolok Kab Sukabumi 10,6 hektar. Dari mahkota longsor menuruni lereng dan menerjang permukiman di bawahnya. Operasi SAR masih dilakukan mencari korban. Rencana warga yang rumahnya terdampak longsor akan direlokasi ke tempat aman.pic.twitter.com/gRzPNCWTMl",False,2019-01-03 05:07:00,3,Jan,2019,5:07 AM,0
Sutopo_PN,UU Nomor 24 Tahun 2007 tentang Penanggulangan Bencana Pasal 10 (1) Pemerintah sebagaimana dimaksud dalam Pasal 5 membentuk BNPB. (2) BNPB sebagaimana dimaksud pada ayat (1) merupakan Lembaga Pemerintah Nondepartemen setingkat menteri.,False,2019-01-03 01:38:00,3,Jan,2019,1:38 AM,0
Sutopo_PN,"Yang sering kulakukan pulang kantor langsung tiduran. Kucingku langsung nyusul tiduran di atas kepalaku. Wajahnya mendekatiku. Kakinya usap-usap kepalaku. Dia tahu aku sakit. Kanker itu sungguh menyakitkan. Apalagi sudah menyebar ke tulang. Sungguh, dia menyayangiku. pic.twitter.com/ZjBD2Ym40L",False,2019-01-02 02:59:00,2,Jan,2019,2:59 AM,0
Sutopo_PN,"Kondisi lokasi longsor di Kec Cisolok Kab Sukabumi. Daerah yang terlanda longsor cukup luas, tanah tebal, tanah berlumpur, longsor susulan sering terjadi, akses cukup sulit dijangkau dan cuaca sering hujan menyebabkan evakuasi korban cukup sulit dilakukan. #LongsorSukabumipic.twitter.com/R4v7FLe79H",False,2019-01-01 20:07:00,1,Jan,2019,8:07 PM,0
Sutopo_PN,"Tim SAR gabungan terus evakuasi korban longsor di Desa Sirnaresmi Kec.Cisolok Kab. Sukabumi. Hingga 2/1/2019, pukul 08.00 WIB: - 32 KK/101 jiwa tertimbun longsor. - 30 rumah rusak berat. - 63 orang selamat. - 3 orang luka-luka. - 15 orang meninggal dunia. - 20 orang masih dicari.pic.twitter.com/pTtZVK4Way",False,2019-01-01 19:53:00,1,Jan,2019,7:53 PM,0
Sutopo_PN,Jumlah korban longsor yang menimbun 30 unit rumah di Kampung Cimapag Desa Sirnaresmi Kec Cisolok Kab Sukabumi pada 1/1/2019 pukul 11.45 WIB: 32 KK / 107 Jiwa tertimbun:  60 orang selamat. • 4 orang luka-luka • 9 Orang meninggal dunia • 34 orang dalam pencarian.pic.twitter.com/p8YYUmx5LB,False,2018-12-31 22:31:00,31,Dec,2018,10:31 PM,0
Sutopo_PN,Data sementara per 1/1/2019 pukul 10.00 WIB dampak longsor di Sukabumi tercatat 32 KK (107 jiwa) terdampak longsor dimana: - 5 orang meninggal dunia. - 3 orang luka-luka. - 61 orang selamat dan ditempatkan di pengungsian. - 38 orang belum ditemukan.pic.twitter.com/czObdX0nq5,False,2018-12-31 21:01:00,31,Dec,2018,9:01 PM,0
Sutopo_PN,"Tahun 2018 begitu banyak nikmat penghargaan yang saya raih. Tapi 2018 itu juga begitu banyak nikmat sakit yang saya derita. Cobaan yang sungguh luar biasa berat.  Semoga Allah SWT mengampuni dosaku, mengangkat semua penyakitku, melimpahkan kesehatan dan umur panjang untukku.pic.twitter.com/K3H1PuodWR",False,2018-12-31 18:22:00,31,Dec,2018,6:22 PM,0
Sutopo_PN,Evakuasi korban longsor terus dilakukan di Desa Sirnaresmi Kec Cisolok Kab Sukabumi. Hingga 1/1/2019 pukul 02.30 WIB tercatat 32 KK (107 jiwa) terdampak longsor dimana: - 2 orang meninggal dunia. - 3 orang luka-luka. - 61 orang di pengungsian. - 41 orang belum ditemukan.pic.twitter.com/ChyPfJ1rQU,False,2018-12-31 14:19:00,31,Dec,2018,2:19 PM,0
Sutopo_PN,"Longsor perbukitan meluncur mengikuti lereng dan menimbun sekitar 34 rumah kampung adat di Kampung Cimapag, Desa Sinaresmi, Kecamatan Cisolok, Kabupaten Sukabumi pada 31/12/2018. Tim SAR gabungan masih menuju lokasi bencana. Evakuasi terkendala cuaca hujan, gelap dan komunikasi.pic.twitter.com/0eVOsPP0j6",False,2018-12-31 06:18:00,31,Dec,2018,6:18 AM,0
Sutopo_PN,"Longsor terjang dan timbun puluhan rumah di Kampung Cimapag, Desa Sinaresmi, Kecamatan Cisolok, Kabupaten Sukabumi pada 31/12/2018 sore. Cuaca hujan. BPBD dan aparat menuju lokasi longsor untuk melakukan evakuasi korban dan penanganan darurat.pic.twitter.com/NWYgLrCQZi",False,2018-12-31 06:13:00,31,Dec,2018,6:13 AM,0
Sutopo_PN,Korban tsunami di Selat Sunda terus bertambah. Hingga H+9 (31/12/2018) tercatat: - 437 orang meninggal dunia - 14.059 orang luka-luka - 16 orang hilang - 33.719 orang mengungsi - 2.752 rumah rusak - 510 kapal dan perahu rusak - Dll.  Diperkirakan korban masih akan bertambah.pic.twitter.com/thYxdNDWGr – at Mie Ayam Cici Hanna,True,2018-12-31 05:54:00,31,Dec,2018,5:54 AM,0
Sutopo_PN,"Kucing setiaku. Aku pulang kantor, kesakitan dan langsung tiduran. Dia langsung nyusul dan tiduran disebelahku.  Kucingku mengucapkan Selamat Tahun Baru 2019. Semoga selalu sukses, sehat, barokah dan bahagia. See you .... Meoong katanya. #tahunbaru2019 #tahunbarupic.twitter.com/fHVKAbOauH",False,2018-12-31 02:57:00,31,Dec,2018,2:57 AM,0
Sutopo_PN,Di saat banyak orang cuti liburan akhir tahun. Kita di BNPB dan BPBD tetap bekerja di kantor dan lapangan. Sebab kalender BNPB hitam semua. Tak ada warna merah penanda libur. Bencana tak mengenal hari libur. Kalender 2019 pun sedang siap dicetak dengan warna hitam semua.pic.twitter.com/h6cpjX37TS,False,2018-12-30 22:06:00,30,Dec,2018,10:06 PM,0
elvanmacko,@Sutopo_PN @vulkanologi_mbg @id_magma @infoBMKG Diagram biru (gambar 2) adalah total area yg hilang (ambrol) saat terjadinya longsor bawah laut oleh gempa kecil tanggal 23-24.  Diagram ungu (gambar 3) merupakan tanah baru akibat letusan yg terus berlangsung dari tanggal 24-28.pic.twitter.com/itPlrnosva,False,2018-12-30 15:49:00,30,Dec,2018,3:49 PM,0
Sutopo_PN,Ralat: Desanya Panguragan. Maaf tangan kiri saya jadi agak lumpuh dan jari rasanya baal setelah kemo jadi suka typo kalau ketik di hp.,False,2018-12-30 07:22:00,30,Dec,2018,7:22 AM,0
Sutopo_PN,Ralat: Desanya Panguragan. Maaf tangan kiri saya jadi agak lumpuh dan jari rasanya baal setelah kemo jadi suka typo kalau ketik di hp.,False,2018-12-30 07:22:00,30,Dec,2018,7:22 AM,0
Sutopo_PN,Ralat: Desanya Panguragan. Maaf tangan kiri saya jadi agak lumpuh dan jari rasanya baal setelah kemo jadi suka typo kalau ketik di hp.,False,2018-12-30 07:21:00,30,Dec,2018,7:21 AM,0
Sutopo_PN,"Kondisi rumah rusak, pohon tumbang, warung rusak dan lainnya pasca diterjang puting beliung di Saat angin puting beliung terjang Desa Pangurugan Kulon Kec Pangurugan Kabupaten Cirebon pada 30/12/2018 pukul 16.15 WIB. 1 orang meninggal dunia, 9 orang luka-luka & 165 rumah rusak.pic.twitter.com/SvhmDwflBd",False,2018-12-30 06:53:00,30,Dec,2018,6:53 AM,0
Sutopo_PN,Pusaran angin dari puting beliung masih berada di langit (atmosfer) sebelum merusak permukiman di Desa Pangurugan Kulon Kec Pangurugan Kabupaten Cirebon pada 30/12/2018 pukul 16.00 WIB. Saat kondisi seperti ini berlindung di bangunan yang kuat dan jangan di bawah pohon.pic.twitter.com/qxEOKnmuTL,False,2018-12-30 06:43:00,30,Dec,2018,6:43 AM,0
Sutopo_PN,"Saat angin puting beliung terjang Desa Pangurugan Kulon Kec Pangurugan Kabupaten Cirebon pada 30/12/2018 pukul 16.15 WIB. 1 orang meninggal dunia, 9 orang luka-luka dan 165 rumah rusak. Penanganan dan pendataan masih dilakulkan oleh BPBD bersama aparat lain.pic.twitter.com/il9f135LlK",False,2018-12-30 06:38:00,30,Dec,2018,6:38 AM,0
Sutopo_PN,"Terima kasih atas semua dukungan dan bantuannya. Sesungguhnya saya hanya menjalankan tugas & bekerja dengan hati. Menginformasikan bencana setiap saat dalam kondisi apapun. Jika ada kesalahan dan kekurangan mohon dimaafkan. Mari kita bekerja dengan hati, kerja keras dan ikhlas.pic.twitter.com/ru1IOcEEiJ",False,2018-12-30 00:34:00,30,Dec,2018,12:34 AM,0
Sutopo_PN,"Hujan abu tipis turun di beberapa desa di sekitar Gunung Agung karena erupsi kecil dari G. Agung pada 30/12/2018, pukul 04:09 WITA. Status Siaga (Level III). Zona berbahaya di dalam radius 4 km dari puncak kawah. Tetap tenang. Kondisi aman. Selamat merayakan liburan di Bali.pic.twitter.com/XO6Q55scyV",False,2018-12-29 19:53:00,29,Dec,2018,7:53 PM,0
Sutopo_PN,"He Helped Indonesia Through a ‘Year of Disasters,’ While Facing His Own - The New York Timeshttps://www.nytimes.com/2018/12/28/world/asia/indonesia-natural-disasters-sutopo.html …",False,2018-12-29 18:56:00,29,Dec,2018,6:56 PM,0
Sutopo_PN,"Hingga 29/12/2018 korban tsunami di Selat Sunda: 431 orang meninggal dunia, 7.200 orang luka-luka, 15 orang hilang, dan 46.646 orang mengungsi. Kerugian material antara lain 1.778 unit rumah rusak, 78 unit penginapan dan warung rusak, 434 perahu dan kapal rusak dan lainnya.pic.twitter.com/wVS9sNaFXf",True,2018-12-29 04:51:00,29,Dec,2018,4:51 AM,0
Sutopo_PN,Kondisi rumah penduduk yang hancur diterjang tsunami di daerah Kecamatan Sumur Pandeglang. 7 desa di Kec Sumur semua berada di pinggir pantai dan mengalami kerusakan. Pengungsi masih memerlukan bantuan logistik dan kebutuhan sehari-hari.pic.twitter.com/G0vDWUNvaF,True,2018-12-28 22:30:00,28,Dec,2018,10:30 PM,0
Sutopo_PN,Pasific Tsunami Warning Center telah mengeluarkan peringatan dini tsunami. BMKG menyatakan gempa tidak berpotensi tsunami.  BNPB dan BPBD terus memonitor kondisi di lapangan. Dampak gempa dilakukan pendataan. Kondisi pantai tetap dipantau untuk mengantisipasi segala kemungkinan.,True,2018-12-28 21:46:00,28,Dec,2018,9:46 PM,0
Sutopo_PN,"Gempa 7,1 SR di 201 km timur laut di Kep Talaud Sulut pada 29/12/2018 pukul 11.39 WITA.   Pasific Tsunami Warning Center telah mengeluarkan peringatan dini tsunami. BMKG menyatakan gempa tidak berpotensi tsunami. BNPB dan BPBD terus memonitor kondisi di lapangan.pic.twitter.com/mLKeeQzYb7",True,2018-12-28 21:43:00,28,Dec,2018,9:43 PM,0
Sutopo_PN,"Gempa 7,1 SR di perairan Filipina di 201 km timur laut di Kep Talaud Sulut pada 29/12/2018, 11.39 WITA. Gempa terasa kuat di Kab. Kep. Sangihe 6 detik. Masyarakat keluar rumah ke tempat yang aman. Di Kep Talaud, gempa dirasakan sedang 4-5 detik. Gempa tidak berpotensi tsunami.pic.twitter.com/ogGAH6akPw",True,2018-12-28 21:22:00,28,Dec,2018,9:22 PM,0
Sutopo_PN,Personil Polri memghibur Adit seorang anak yang kehilangan orangtuanya terkena tsunami Selat Sunda. Ketika keluarganya tersapu tsunami Adit sedang diluar kota ikut kompetisi sepak bola U-13 di Lampung. Cita-cita Adit ingin menjadi bintang sepakbola agar Indonesia selalu juara.pic.twitter.com/dnUy7b90Gy,True,2018-12-28 07:09:00,28,Dec,2018,7:09 AM,0
Sutopo_PN,"Perubahan tubuh Gunung Anak Krakatau. PVMBG memperkirakan yang semula tinggi 338 meter, saat ini 110 meter. Volume Anak Krakatau hilang 150-170 juta m3. Volume saat ini 40-70 juta m3. Berkurangnya volume tubuh GAK disebabkan proses rayapan tubuh & erosi selama 24-27/12/2018.pic.twitter.com/bDish7O0Ms",False,2018-12-28 06:40:00,28,Dec,2018,6:40 AM,0
Sutopo_PN,Banjir landa Kecamatan Balusu Barru Kabupaten Barru Sulawesi Selatan pada 28/12/2018. Dua orang terseret arus banjir. Pencarian dilakukan petugas. Dampak banjir masih dilakukan pendataan. Akhir tahun 2018 bencana tetap mengintai kita. Harus waspada.pic.twitter.com/TewpUIbpCV,False,2018-12-28 03:26:00,28,Dec,2018,3:26 AM,0
Sutopo_PN,Gelombang laut tinggi di Kota Manado pada 27/12/2018 disebabkan faktor cuaca. Tidak ada tsunami. BMKG memprediksi gelombang tinggi (lebih 4 m) pada 28-31/12/2018 terjadi di: - Samudera Hindia Selatan Jawa Barat hingga Jawa Timur - Perairan Utara Kep.Nias - Laut Natuna Utarapic.twitter.com/X2QfEEHTpj,True,2018-12-27 20:52:00,27,Dec,2018,8:52 PM,0
Sutopo_PN,"Dampak gempabumi 6,1 SR di Manokwari Selatan pada 28/12/2018, 10.03 WIB: Gempa dirasakan cukup kuat selama 6 detik di Kab. Manokwari Selatan dan kuat di Kab Manokwari selama 5 detik. Masyarakat sempat panik dan keluar rumah/bangunan. Sebagian warga berkumpul di lapangan.pic.twitter.com/7qg0FQMNkW",False,2018-12-27 20:03:00,27,Dec,2018,8:03 PM,0
Sutopo_PN,Masyarakat dihimbau tetap tenang dan meningkatkan kewaspadaannya. Gunakan selalu informasi dari PVMBG untuk peringatan dini gunungapi dan BMKG untuk peringatan dini tsunami selaku institusi yang resmi. Itu ketentuan di Indonesia.,True,2018-12-27 01:55:00,27,Dec,2018,1:55 AM,0
Sutopo_PN,PVMBG merekomendasikan masyarakat dan wisatawan dilarang melakukan aktivitas di dalam radius 5 km dari puncak kawah Gunung Anak Krakatau. BMKG merekomendasikan masyarakat agar tidak melakukan aktivitas di pantai pada 500 meter hingga 1 kilometer dari pantai di Selat Sunda.pic.twitter.com/OJAQaxnaLt,False,2018-12-27 01:44:00,27,Dec,2018,1:44 AM,0
Sutopo_PN,"PVMBG menaikkan Status Gunung Anak Krakatau dari Waspada (Level II) menjadi Siaga (Level III), dengan zona berbahaya diperluas dari 2 kilometer menjadi 5 kilometer. Masyarakat dan wisatawan dilarang melakukan aktivitas di dalam radius 5 kilometer dari puncak kawah.pic.twitter.com/cvGpuxtpno",False,2018-12-26 19:05:00,26,Dec,2018,7:05 PM,0
Sutopo_PN,Angin dominan ke arah barat daya membawa abu vulkanik erupsi Gunung Anak Krakatau dominan. Namun pada ketinggian tertentu angin ada yang ke arah timur sehingga hujan abu dan pasir tipis di Cilegon dan sebagian Serang.  Status Gunung Anak Krakatau masih Waspada (Level 2).pic.twitter.com/P4eXQd8rcw,False,2018-12-26 08:03:00,26,Dec,2018,8:03 AM,0
Sutopo_PN,Bantuan untuk korban tsunani Selat Sunda di Kecamatan Sumur Pandeglang terus dilakukan. BNPB kerahkan 3 helikopter distribusikan bantuan. 7 desa di Kecamatan Sumur sudah terjangkau dan memperoleh bantuan logistik. Bantuan akan terus disalurkan.pic.twitter.com/zKmtv9Dv5A,False,2018-12-26 02:51:00,26,Dec,2018,2:51 AM,0
Sutopo_PN,"Kondisi Gunung Anak Krakatau yang  divideokan dari KRI Teluk Cirebon 543 pads 26/12/2018, 16.33 WIB. Erupsi masih berlangsung. Tipe erupsi Gunung Anak Krakatau strombolian yang mengeluarkan abu vulkanik dan lontaran batu pijar terus menerus. Status Waspada (level 2).pic.twitter.com/ESydS9UCTc",False,2018-12-26 02:48:00,26,Dec,2018,2:48 AM,0
Sutopo_PN,Perbandingan citra satelit Alos sebelum dan setelah dari tubuh Gunung Anak Krakatau tsunami di Selat Sunda 22/12/2018. Nampak lereng sisi barat daya Gunung Anak Krakatau runtuh yang diduga menyebabkan longsor bawah laut sehingga memicu tsunami.pic.twitter.com/O60dGIXujr,True,2018-12-26 01:05:00,26,Dec,2018,1:05 AM,0
Sutopo_PN,Hujan lebat menyebabkan sungai meluap dan menimbulkan banjir di beberapa titik di Labuan Pandeglang    Banten. Kondisi ini menyebabkan gangguan dalam proses evakuasi dan penanganan pengungsi.pic.twitter.com/XzGMCPCSH1,False,2018-12-25 20:08:00,25,Dec,2018,8:08 PM,0
Sutopo_PN,Tim SAR gabungan menemukan penyu terdampar di pantai saat mencari korban tsunami di Selat Sunda. Beberapa penyu terdampar di pantai. Tim gabungan melakukan evakuasi penyu dan melepaskan kembali ke laut. Semoga selamat terus.pic.twitter.com/5DTB5RrDyy,True,2018-12-25 19:11:00,25,Dec,2018,7:11 PM,0
Sutopo_PN,Dampak kerusakan di Pulau Sebesi Lampung Selatan dilihat dari udara. Tercatat 2 orang meninggal dunia dan 40 unit rumah rusak akibat tsunami Selat Sunda.pic.twitter.com/ShDuSuyXRy,True,2018-12-25 19:04:00,25,Dec,2018,7:04 PM,0
Sutopo_PN,"Dampak kerusakan tsunami Selat Sunda di pesisir Kecamatan Rajabasa dan Kalianda Kabupaten Lampung Selatan pada 25/12/2018 pagi. Sebanyak 108 orang meninggal dunia di Lampung Selatan, dimana 7 orang belum berhasil di identifikasi.pic.twitter.com/fMd9C6tzoB",True,2018-12-25 17:50:00,25,Dec,2018,5:50 PM,0
Sutopo_PN,Survai udara dampak kerusakan tsunami Selat Sunda di pesisir Kecamatan Rajabasa dan Kalianda Kabupaten Lampung Selatan pada 25/12/2018 pagi.pic.twitter.com/h7o2HKHabL,True,2018-12-25 17:42:00,25,Dec,2018,5:42 PM,0
Sutopo_PN,Penanganan korban di Kecamatan Sumur Kab Pandeglang dari dampak tsunami terus dilakukan. Rumah Sakit Lapangan Yonkes 1/1 Kostrad sudah tergelar di Lapangan SDN 2 Tunggal Jaya Kec. Sumur.pic.twitter.com/XfjDgCxr4a,True,2018-12-25 17:30:00,25,Dec,2018,5:30 PM,0
Sutopo_PN,2 alat berat dikerahkan untuk mengatasi sampah yang menyumbat aliran sungai di Jembatan Kaligawe Kota Semarang. Intensitas hujan meningkat dapat menimbulkan banjir. Antisipasi terus dilakukan.pic.twitter.com/HTZWVqKHal,False,2018-12-25 04:07:00,25,Dec,2018,4:07 AM,0
Sutopo_PN,Patkamla Badak dan Patkamla Panaitan dari Lanal Banten bergerak ke Pulau Sangiang membawa bantuan obat-obatan dan Tim Kesehatan Lanal Banten dan Dinkes Kota Cilegon pada 25/12/2018 pukul 10.20 WIB. Kondisi Selat Sunda mendung dan bergelombang.pic.twitter.com/QzZB54fHii,False,2018-12-24 19:27:00,24,Dec,2018,7:27 PM,0
Sutopo_PN,35 orang warga Pulau Sebesi dan Pulau Sebuku Kabupaten Lampung Selatan mengungsi dengan KM Karya Muda tiba di Canti Ds.Way Muli Kec. Rajabasa pada 25/12/2018 pukul 09.30 WIB. Selanjutnya pengungsi ditampung dan diberikan bantuan.pic.twitter.com/RTjVIj2Rf2,False,2018-12-24 19:00:00,24,Dec,2018,7:00 PM,0
