handle,tweet,if_tsunami,datetime,day,month,year,time,if_alert_worthy
thejakartaglobe,Singapore First Family Feud Over Founder's Will Resurfaces,False,2019-01-08 07:00:00,8,Jan,2019,7:00 AM,0
thejakartaglobe,Malaysian Royals to Vote for a New King After Surprise Resignation,False,2019-01-08 05:03:00,8,Jan,2019,5:03 AM,0
thejakartaglobe,US-based venture capital firm Quona Capital invests in Indonesian peer-to-peer lending platform Koinworks. #fintech,False,2019-01-08 04:48:00,8,Jan,2019,4:48 AM,0
thejakartaglobe,The Ministry of Foreign Affairs started the year with a commitment to reduce plastic waste.,False,2019-01-08 04:48:00,8,Jan,2019,4:48 AM,0
thejakartaglobe,"Kimo Stamboel's game-to-film adaptation ""DreadOut"" suffers from so many plot holes, it's a wonder there is any story left.",False,2019-01-08 04:47:00,8,Jan,2019,4:47 AM,0
thejakartaglobe,Confidence Returns to Indonesia's Financial Markets,False,2019-01-08 04:14:00,8,Jan,2019,4:14 AM,0
thejakartaglobe,Do You Know Your Kurawas From Your Pandawas: Wayang's Origins Stories,False,2019-01-08 02:28:00,8,Jan,2019,2:28 AM,0
thejakartaglobe,US Destroyer Sails in Disputed S. China Sea Amid Trade Talks,False,2019-01-07 20:41:00,7,Jan,2019,8:41 PM,0
thejakartaglobe,#Microcredit industry is still poorly regulated in #Indonesia and the government is currently dealing with a rising number of illegal or unlicensed #fintech firms operating in the country.,False,2019-01-07 07:24:00,7,Jan,2019,7:24 AM,0
thejakartaglobe,"""Fly is cheap"" no more: Lion Air, Wings Air start charging for checked baggage.",False,2019-01-07 07:24:00,7,Jan,2019,7:24 AM,0
thejakartaglobe,#Indonesia took up seat as nonpermanent member of #UN Security Council for a two-year term on Jan. 1.,False,2019-01-07 07:23:00,7,Jan,2019,7:23 AM,0
thejakartaglobe,'DreadOut': Dreading the Plot Holes,False,2019-01-07 06:37:00,7,Jan,2019,6:37 AM,0
thejakartaglobe,Foreign Ministry Commits to Reducing Plastic Waste,False,2019-01-07 03:28:00,7,Jan,2019,3:28 AM,0
thejakartaglobe,"Punks not dead, they're just reformed: check out the Tasawuf Underground.",False,2019-01-07 02:03:00,7,Jan,2019,2:03 AM,0
thejakartaglobe,The General Election Commission (KPU) received on Wednesday (02/01) the Incoming Campaign Donation Report (LPSDK) of all political parties and presidential and vice presidential candidates participating in the 2019 elections. Here is the summary:,False,2019-01-06 21:51:00,6,Jan,2019,9:51 PM,0
thejakartaglobe,KoinWorks Announces Investment from Quona Capital,False,2019-01-06 17:54:00,6,Jan,2019,5:54 PM,0
thejakartaglobe,"The #JakartaGlobe team looks back at some of the major events of #2018 – from the #AsianGames hype to devastating #earthquakes, #volcanic #eruptions and #tsunami that bookended the year in tragedies.",True,2019-01-06 17:40:00,6,Jan,2019,5:40 PM,0
thejakartaglobe,Indonesia Takes Up UN Security Council Seat,False,2019-01-06 01:09:00,6,Jan,2019,1:09 AM,0
thejakartaglobe,China and US to Hold Trade Talks in Beijing This Week,False,2019-01-06 00:25:00,6,Jan,2019,12:25 AM,0
thejakartaglobe,"To Halt Deforestation, Researchers Say We Must Listen to the Forests",False,2019-01-06 00:13:00,6,Jan,2019,12:13 AM,0
thejakartaglobe,Record LNG Capacity to Get Green Light in 2019 Amid Strong Demand,False,2019-01-06 00:08:00,6,Jan,2019,12:08 AM,0
thejakartaglobe,"No More Free Checked Baggage on Lion Air, Wings Air From This Week",False,2019-01-05 23:59:00,5,Jan,2019,11:59 PM,0
thejakartaglobe,"With May's Agreement in Balance, Ministers Warn Against No-Deal Brexit",False,2019-01-05 12:00:00,5,Jan,2019,12:00 PM,0
thejakartaglobe,No Rest for the Dead: Singapore Digs Up Graves for Highways,False,2019-01-05 09:00:00,5,Jan,2019,9:00 AM,0
thejakartaglobe,China Reveals Plans for Carrier Relocation to Beijing's New Airport,False,2019-01-05 07:01:00,5,Jan,2019,7:01 AM,0
thejakartaglobe,Saudi Prosecutor Seeks Death Penalty in Khashoggi Case,False,2019-01-05 05:08:00,5,Jan,2019,5:08 AM,0
thejakartaglobe,Japanese Prime Minister Abe Plans to Push for Peace Treaty With Russia,False,2019-01-04 18:03:00,4,Jan,2019,6:03 PM,0
thejakartaglobe,US Issues China Travel Advisory Amid Increased Tensions,False,2019-01-04 15:01:00,4,Jan,2019,3:01 PM,0
thejakartaglobe,"One Dead in Thailand as Tropical Storm Uproots Trees, Blows Off Roofs",False,2019-01-04 12:06:00,4,Jan,2019,12:06 PM,0
thejakartaglobe,A Very Vegan New Year: Increasing Numbers Sign Up for Meat-Free Resolution,False,2019-01-04 08:59:00,4,Jan,2019,8:59 AM,0
thejakartaglobe,BRI Signs Partnership Agreement With Alipay; Plans to Acquire Insurance Firm,False,2019-01-04 08:09:00,4,Jan,2019,8:09 AM,0
thejakartaglobe,"For Shanahan, a Very Public Debut in Trump's Cabinet",False,2019-01-04 07:10:00,4,Jan,2019,7:10 AM,0
thejakartaglobe,No Evidence to Support Claims Indonesian Students Are Abused in Taiwan: Official,False,2019-01-04 06:46:00,4,Jan,2019,6:46 AM,0
thejakartaglobe,Singapore 2018 Fuel Oil Trade Volumes Nearly Halved as IMO Rules Loom,False,2019-01-04 05:01:00,4,Jan,2019,5:01 AM,0
thejakartaglobe,Consumers Face Relentless Harassment by Debt Collectors Due to Weak Data Protection,False,2019-01-04 04:41:00,4,Jan,2019,4:41 AM,0
thejakartaglobe,From Street to Straight,False,2019-01-04 04:01:00,4,Jan,2019,4:01 AM,0
thejakartaglobe,"Based on the outfits they've chosen for the election ballot photos, who would you vote for as President and Vice President?",False,2019-01-04 03:58:00,4,Jan,2019,3:58 AM,0
thejakartaglobe,Put These in Your Bucket List: Indonesian Festivals You Won't Want to Miss in 2019,False,2019-01-04 01:05:00,4,Jan,2019,1:05 AM,0
thejakartaglobe,"Veteran actor Torro Margens, née Sutoro Margono, Indonesian film's original arch villain, dies in Sukabumi, West Java, this morning at the age of 68. Torro starred in raunchy classics such as ""Goyang Sampai Tua,"" ""Perawan Rimba"" and ""Aduh-aduh Mana Tahan."" #torromargens #rip",False,2019-01-04 00:50:00,4,Jan,2019,12:50 AM,0
thejakartaglobe,"A huge congratulations to Indonesia’s Finance Minister Sri Mulyani! The Banker, an international financial magazine, named Sri as Finance Minister of the Year 2019. #srimulyani",False,2019-01-03 23:00:00,3,Jan,2019,11:00 PM,0
thejakartaglobe,"Indonesian students in Taiwan have denied claims they have been subjected to forced labor, reports of which have strained relations between the two countries.",False,2019-01-03 22:46:00,3,Jan,2019,10:46 PM,0
thejakartaglobe,"Kimo Stamboel, one half of #TheMoBrothers, goes solo with a film adaptation of the popular Indonesian online game #DreadOut.",False,2019-01-03 22:46:00,3,Jan,2019,10:46 PM,0
thejakartaglobe,"Better late than never: after 38 years of diplomatic relations, Indonesia and Ecuador finally held their first bilateral trade forum.",False,2019-01-03 22:45:00,3,Jan,2019,10:45 PM,0
thejakartaglobe,"Finance Minister Sri Mulyani Indrawati said on Facebook that Indonesia posted the smallest fiscal #deficit in six years in 2018, despite turbulence in its financial markets. #srimulyani",False,2019-01-03 21:00:00,3,Jan,2019,9:00 PM,0
thejakartaglobe,US House Elects Democrat Pelosi to Be Speaker for 2019-2020,False,2019-01-03 20:57:00,3,Jan,2019,8:57 PM,0
thejakartaglobe,"Data from Central Statistics Agency (BPS) show that Indonesia’s December annual inflation rate eased at 3.13 percent, compared to the 3.23 percent in November.",False,2019-01-03 19:00:00,3,Jan,2019,7:00 PM,0
thejakartaglobe,Bangladesh Opposition Boycotts Swearing-In Amid Calls to Probe Vote Rigging,False,2019-01-03 15:01:00,3,Jan,2019,3:01 PM,0
thejakartaglobe,China 'Lifts Mysterious Veil' by Landing Probe on Moon's Dark Side,False,2019-01-03 12:10:00,3,Jan,2019,12:10 PM,0
thejakartaglobe,Satellites to Survivors: Five Goals for Anti-Slavery Fight in 2019,False,2019-01-03 08:59:00,3,Jan,2019,8:59 AM,0
thejakartaglobe,Kimo Stamboel Brings Out the Ghosts in 'DreadOut',False,2019-01-03 07:52:00,3,Jan,2019,7:52 AM,0
thejakartaglobe,Thai King to Be Crowned in Ceremonies on May 4-6,False,2019-01-03 07:00:00,3,Jan,2019,7:00 AM,0
thejakartaglobe,"Indonesia, Ecuador Discuss Market Access, Investment and Customs at Bilateral Trade Forum",False,2019-01-03 06:22:00,3,Jan,2019,6:22 AM,0
thejakartaglobe,"A 27-year-old woman employee at the Workers Social Security Management Agency (@BPJSTKinfo), known by her initial RA, has accused her former boss, a member of the agency's Supervisory Board, of rape and reported him to the police.",False,2019-01-03 06:20:00,3,Jan,2019,6:20 AM,0
thejakartaglobe,Sino-#US trade war and slowdown in #Chinese demand have declined factory activities across #Asia in December. This may lead to a pause in interest rate hikes in the region in 2019.,False,2019-01-03 06:00:00,3,Jan,2019,6:00 AM,0
thejakartaglobe,Indonesian Students in Taiwan Say Reports of 'Forced Labor' Are False,False,2019-01-03 05:20:00,3,Jan,2019,5:20 AM,0
thejakartaglobe,Trump Says He Expects Meeting With North Korea's Kim Jong-un Soon,False,2019-01-03 05:01:00,3,Jan,2019,5:01 AM,0
thejakartaglobe,"#Medco Energi Internasional, headquartered in Jakarta, would gain access to international assets and boost valuations if their takeover of Britain-based #Ophir Energy goes through. #mining",False,2019-01-03 04:00:00,3,Jan,2019,4:00 AM,0
thejakartaglobe,"Sandiaga Uno, vice presidential candidate number 2, has been called a liar by Ace Hasan Syadzily, spokesman for rival Jokowi-Ma’ruf campaign team. Learn more on our Instagram.",False,2019-01-03 03:39:00,3,Jan,2019,3:39 AM,0
thejakartaglobe,China's Xi Threatens Taiwan With Force but Also Seeks Peaceful 'Reunification',False,2019-01-02 18:04:00,2,Jan,2019,6:04 PM,0
thejakartaglobe,Australia Stands by Canceling Citizenship of IS Recruiter Despite Fiji Challenge,False,2019-01-02 15:06:00,2,Jan,2019,3:06 PM,0
thejakartaglobe,"Bolsonaro Takes Office in Brazil, Says Nation 'Liberated From Socialism'",False,2019-01-02 12:01:00,2,Jan,2019,12:01 PM,0
thejakartaglobe,US Limits on Coal Plant Mercury Emissions Too Costly: EPA,False,2019-01-02 09:00:00,2,Jan,2019,9:00 AM,0
thejakartaglobe,Bangladesh PM Hasina Rejects Complaints of Rigging After Landslide Win,False,2019-01-02 07:05:00,2,Jan,2019,7:05 AM,0
thejakartaglobe,Tough South China Sea Talks Ahead as Vietnam Seeks to Curb China's Actions,False,2019-01-02 05:02:00,2,Jan,2019,5:02 AM,0
thejakartaglobe,"At least 15 people were killed and 20 are still missing after a #landslide caused by heavy rains devastated Sirnaresmi, a village in #Sukabumi, West Java, on New Year's Eve. More than 60 people were pulled alive from muddy rubbles.",False,2019-01-02 04:55:00,2,Jan,2019,4:55 AM,0
thejakartaglobe,Medco Energi's Potential Deal With Ophir Seen as Diversification Play,False,2019-01-02 03:52:00,2,Jan,2019,3:52 AM,0
thejakartaglobe,Whose concert do you want to see most this year in Indonesia?,False,2019-01-02 03:45:00,2,Jan,2019,3:45 AM,0
thejakartaglobe,"Hirokazu Kore-eda's latest family drama ""Shoplifters"" combines social realist critique of modern Japan with loads of compassion for humanity and the family. #academyawards #theoscars",False,2019-01-02 03:44:00,2,Jan,2019,3:44 AM,0
thejakartaglobe,"Long lines of cars going to #Puncak, a popular mountain resort near #Jakarta, were reported on Dec. 29 as people tried to get away from the capital to celebrate the New Year. Where did you go on #NYE?",False,2019-01-02 02:45:00,2,Jan,2019,2:45 AM,0
thejakartaglobe,Indonesia's benchmark stock index declined 2.54 percent overall in 2018 amid a rough year for equities globally. #IDX,False,2019-01-02 02:33:00,2,Jan,2019,2:33 AM,0
thejakartaglobe,SRW&Co Partners with Cheung Kong Graduate School of Business on Asean Global Leadership ...,False,2019-01-02 02:11:00,2,Jan,2019,2:11 AM,0
thejakartaglobe,"China Slowdown, Trade Disputes Weigh on Asia Factory Activity",False,2019-01-02 00:56:00,2,Jan,2019,12:56 AM,0
thejakartaglobe,'Shoplifters': Not Poverty Porn,False,2019-01-01 21:45:00,1,Jan,2019,9:45 PM,0
thejakartaglobe,"December Inflation Cools, Stays Within Bank Indonesia Target",False,2019-01-01 21:33:00,1,Jan,2019,9:33 PM,0
thejakartaglobe,Indonesia Posts Narrowest Budget Deficit in 6 Years in 2018: Finance Minister,False,2019-01-01 21:26:00,1,Jan,2019,9:26 PM,0
thejakartaglobe,"Cooperation Best for Both China and US, Xi Tells Trump",False,2019-01-01 19:41:00,1,Jan,2019,7:41 PM,0
thejakartaglobe,"From #romcom to #horror, these Indonesian films managed to dominate local #cinema screens this year despite the continued popularity of #Hollywood. #filmindonesia",False,2019-01-01 19:29:00,1,Jan,2019,7:29 PM,0
thejakartaglobe,From Rom-Com to Horror: Here Are the Most Watched Indonesian Films of 2018,False,2019-01-01 19:09:00,1,Jan,2019,7:09 PM,0
thejakartaglobe,All of us at The Jakarta Globe wish you a prosperous New Year! What are your resolutions for a sure-to-be politically charged #2019?,False,2018-12-31 19:35:00,31,Dec,2018,7:35 PM,0
thejakartaglobe,IDX Ends 2018 in the Red After Rough Year for Equities; Eyes Better Performance in 2019,False,2018-12-31 07:27:00,31,Dec,2018,7:27 AM,0
thejakartaglobe,"A new list of ""100 Top Persons"" in Indonesian media puts President #Jokowi right on top, daylight second, then his rival in next year's presidential election, Prabowo, trailing way behind. Only one woman makes it to the top ten: Finance Minister Sri Mulyani.",False,2018-12-31 04:31:00,31,Dec,2018,4:31 AM,0
thejakartaglobe,Throw Your Hands in the Air Like You Just Don't Care: Five Concerts to Look Forward to in 2019,False,2018-12-31 04:04:00,31,Dec,2018,4:04 AM,0
thejakartaglobe,From Rom-Com to Horror: Here Are the Most Watched Indonesian Films of 2018,False,2018-12-31 02:48:00,31,Dec,2018,2:48 AM,0
thejakartaglobe,"As #Indonesia reels from the carnage of yet another natural disaster, authorities are working on how they can prepare for the kind of freak #tsunami that battered coasts west of #Jakarta this month.",True,2018-12-31 02:39:00,31,Dec,2018,2:39 AM,0
thejakartaglobe,"Jokowi's Office of Presidential Staff will swear in 11 new members, including former ministers and top officials from President Susilo Bambang Yudhoyono's era. #jokowi #sby",False,2018-12-31 00:57:00,31,Dec,2018,12:57 AM,0
thejakartaglobe,"#Bolt, Indonesia's first #4G #LTE operator, terminated its internet services on Friday after the Communication and Information Technology Ministry revoked its license.",False,2018-12-31 00:55:00,31,Dec,2018,12:55 AM,0
thejakartaglobe,Indonesia's #RingOfFire is at it again. Both Mount #AnakKrakatau in the Sunda Strait and #MountAgung in Bali erupted again on Sunday. #volcano #eruption,False,2018-12-31 00:47:00,31,Dec,2018,12:47 AM,0
thejakartaglobe,"Reporters will be the guests of honor at the #NYE party in #NewYork's #TimesSquare on Monday, in what organizers said is going to be a celebration of #pressfreedom after an unusually deadly year for journalists at #US news outlets.",False,2018-12-30 23:05:00,30,Dec,2018,11:05 PM,0
thejakartaglobe,"The family of an Indonesian man who was killed in the #LionAir crash in October sued #Boeing this week, alleging that the Boeing #737 MAX-8 jet used on flight #JT610 was 'unreasonably dangerous.'",False,2018-12-30 23:03:00,30,Dec,2018,11:03 PM,0
thejakartaglobe,"From '50s #keroncong pop ditties to '60s #rocknroll, early Indonesian #pop music had a turbulent but fascinating history.",False,2018-12-30 23:03:00,30,Dec,2018,11:03 PM,0
thejakartaglobe,Major Events That Have Marked 2018 in Indonesia,False,2018-12-30 20:57:00,30,Dec,2018,8:57 PM,0
thejakartaglobe,"Former Ministers, Top Officials From SBY Era Join Jokowi's Office of Presidential Staff",False,2018-12-30 01:10:00,30,Dec,2018,1:10 AM,0
thejakartaglobe,Indonesia's Latest Tsunami Raises Global Questions Over Disaster Preparedness,True,2018-12-30 01:06:00,30,Dec,2018,1:06 AM,0
thejakartaglobe,"Family of Lion Air Crash Victim Sues Boeing, Says Plane Was 'Unreasonably Dangerous'",False,2018-12-30 00:07:00,30,Dec,2018,12:07 AM,0
thejakartaglobe,New Year's Eve Party in Times Square to Cheer for Press Freedom,False,2018-12-29 21:40:00,29,Dec,2018,9:40 PM,0
thejakartaglobe,"Trump Threatens to Close Mexico Border, Blames Democrats Over Shutdown",False,2018-12-29 18:01:00,29,Dec,2018,6:01 PM,0
thejakartaglobe,Australia Swelters Through Heatwave as Records Tumble,False,2018-12-29 15:00:00,29,Dec,2018,3:00 PM,0
